season,episode,char,line
10,17,Monica," Oh, great! Just what you want for a new house with infants.
  Bird feces."
10,17,Joey," Yeah, yeah, they must have jumped off the table, 'cause now
  they're gone!"
10,17,Chandler," Oh, don't worry, we'll find them."
10,17,Monica," Actually, I'm gonna go check on the twins."
10,17,Chandler," Alright.
(Monica turns around and is about to leave when she steps on
  something.)"
10,17,Monica, Oh God! What did I just step on?
10,17,Joey, Oh!
10,17,Chandler," It's okay, it's just an egg roll."
10,17,Monica, Oh..
10,17,Joey, You stepped on my egg roll?
10,17,Monica," I'm sorry, I didn't know to look for Chinese food on the 
  floor."
10,17,Joey," Just put it on a plate and leave.
(She does so.)"
10,17,Chandler," Okay, let's find these birds."
10,17,Joey," Alright.
(Suddenly, they hear the birds.)"
10,17,Joey," Wait, wait. Do you hear that?
(They realise that the birds are in the foosball table.)"
10,17,Joey, Oh! They're in the table!
10,17,Chandler," Well, that can't be good!"
10,17,Joey, We gotta get them out of there!
10,17,Chandler, How?
10,17,Joey," Oh, oh! Maybe we can lure them out. You know any birdcalls?"
10,17,Chandler," Oh, tons, I'm quite the woodsman."
10,17,Joey," Well, maybe we can just tip the table a little."
10,17,Chandler," Joey, wait! The ball!"
10,17,Joey," Oh!
(The ball rolls into one of the goals, and Chandler and Joey listen in 
  horror as the ball makes its way inside the table. Finally, they can 
  hear the birds again.)"
10,17,Joey, Oh God! So what do we do?
10,17,Chandler, I don't know. Maybe we can open this up somehow.
10,17,Joey, Okay.
10,17,Chandler, No... It's all glued together.
10,17,Joey, Does that mean we have to bust it open?
10,17,Chandler, I don't know. Maybe.
10,17,Joey, Oh my God!
10,17,Chandler, I know! It's.. It's the foosball table.
10,17,Joey," All right, you know what? We don't have a choice. It's like I would 
  have said in that sci-fi movie if I'd gotten the part. ""Those are our 
  men in there, we have to get them out! Even if I have to sacrifice the 
  most important thing in my life; my time-machine."""
10,17,Chandler, Did that movie ever get made?
10,17,Joey," It did not.
 
[Scene"
10,17,Phoebe," Ross, where are you going?"
10,17,Ross," To talk to Rachel, isn't that why we took a ride in the 
  death-cab?"
10,17,Phoebe," What? What are you just gonna walk up to her at the gate? Have 
  you never chased anyone through the airport before?"
10,17,Ross, Not since my cop-show got cancelled.
10,17,Phoebe, You have to get a ticket to get past security.
10,17,Ross, What? We're never gonna make it!
10,17,Phoebe," Not with that attitude! Now, haul ass!
(They run to the ticket counter, but they get stuck behind a group of 
  old people who are walking very slowly.)"
10,17,Ross," Okay, if you could all walk slower, that'd be great. 
  
[Scene"
10,17,Rachel," Oh my God! I was so afraid I wasn't gonna remember any of my 
  high-school French, but I understood every word you just said!
Gate attendant #1"
10,17,Rachel," Oh.
(She starts looking through her purse, but she can't find it.)"
10,17,Rachel," Oh, shoot. I had it. Oh, I can't believe this.
Gate attendant #1"
10,17,Rachel," I have it, I have it, I have it. Oh, okay, I can't find it, 
  but I remember that I was in seat 32C, because that's my bra-size.
Gate attendant #1"
10,17,Rachel," Okay, fine! But you know what? If I was in 36D, we would not 
be having this problem. 
  
[Scene"
10,17,Ross," Hey, I need a ticket."
10,17,Phoebe," Just one? I drive you all the way down here, and I don't get 
  to see how it works out?"
10,17,Ross," Fine, two tickets, I need two tickets."
10,17,Phoebe," We're on our honeymoon.
Ticket"
10,17,Ross, I don't care. Whatever is the cheapest.
10,17,Phoebe," I'm so lucky I married you.
 
[Scene"
10,17,Rachel," Oh! Shoot! Damn it! Where is it? Oh! Oh! I found it! I found 
  it!
(She runs up to the gate and the gate attendant standing there.)"
10,17,Rachel," Hah! I found it! I told you I would find it! In your face! 
You're a different person. 
  
[Scene"
10,17,Ross," Okay, flight 421 to Paris. I don't see it, do you see it?"
10,17,Phoebe," No, did we miss it?"
10,17,Ross," No, no, no. That's impossible. It doesn't leave for another 20 
  minutes."
10,17,Phoebe," Maybe we have the flight-number wrong. God.
(Phoebe picks up her cell-phone and calls Monica. Monica is still packing in her apartment.)"
10,17,Monica, Hello.
10,17,Phoebe," Hey, it's me. Here's Ross."
10,17,Ross," What? Hey, hey, listen..
(Monica is standing by the crib, and she's looking at her babies.)"
10,17,Monica," Oh my God! Ross, you wouldn't believe the cute little noises 
  the twins are making. Listen.
(She holds the phone down to the twins.)"
10,17,Ross," Monica? Monica, Monica, Monica, Monica..?"
10,17,Monica," Oh, I'm sorry. Shoot, they were doing it before."
10,17,Ross," That's alright. Listen, listen."
10,17,Monica," Oh, wait, wait, wait! Here they go again.
(She holds down the phone to the twins again.)"
10,17,Ross," Monica? Monica, Monica, Monica, Monica..?"
10,17,Monica, Isn't that cute?
10,17,Ross, That is precious! Listen! I need Rachel's flight information.
10,17,Monica," Oh, okay. Alright, it's flight 421. Leaves at"
10,17,Ross," Yes, that's what I have. It's not on the board."
10,17,Monica," That's what it says here. Flight 421, leaves at"
10,17,Ross, What?
10,17,Monica," Newark airport. Why, where are you?"
10,17,Ross," JFK.
(Ross sadly hangs up the phone, while Phoebe looks at him. Cut to Rachel at the gate. She gives her boarding pass to the gate 
  attendant, and she goes onboard. The gate attendant closes the door 
and locks it.) 
 
[Scene"
10,17,Joey," (yelling) Don't worry, you guys, we're gonna get you out of 
  there."
10,17,Chandler," And we're also gonna buy you tiny, bird hearing-aids.
(Joey picks up a hammer and a crowbar and gets ready to destroy the 
  table.)"
10,17,Joey, Okay. Here goes.
10,17,Chandler, What's the matter?
10,17,Joey, I need to say goodbye to the table first.
10,17,Chandler, I understand.
10,17,Joey," Okay. Table, you have given us so many great times. And you 
  guys, Jordan, Victor, Joel... All of you guys. What can I say? You 
  guys make us look good. You wanna say anything?"
10,17,Chandler," I don't know. Except that, for one last time... (he touches 
  the players as he says the following) Good game, good game, good game, 
  good game, good game, good game, good game."
10,17,Joey," Okay, here we go. I can't do it."
10,17,Chandler," Well, I can't do it either.
(Monica enters.)"
10,17,Monica, Hey! Did you find them?
10,17,Joey," Yeah, they're stuck inside the table!"
10,17,Chandler," We have to bust it open, but neither of us can do it!"
10,17,Monica," Oh, well sure. This gotta be so hard. I'll do it. Gimme!
(Monica grabs the hammer and the crowbar and gets ready to bust it 
open.) 
  
[Scene"
10,17,Ross," Phoebe! Wow! No, no, no!
(Phoebe screams.)"
10,17,Phoebe," Well, I've never gone this fast before."
10,17,Ross," Phoebe, forget it, okay? Newark is - is like an hour away. 
  There's no way we're gonna make it in time."
10,17,Phoebe," She's got her cell, you could call her."
10,17,Ross, I am not doing this over the phone.
10,17,Phoebe," You don't have any other choice!
(She lets go of the steering wheel to get her cell-phone from her 
  purse. Ross screams and reaches over in order to hold onto the wheel. Cut to the plane. Rachel is sitting in her seat when her cell-phone 
  rings.)"
10,17,Rachel, Hello?
10,17,Phoebe," Rachel? Oh, good. Hey, by the way, did you just get on the 
  plane?"
10,17,Rachel, Yeah.
10,17,Phoebe," (To Ross) For what it's worth, we would have caught her if we were at the right airport."
10,17,Ross, Yay.
10,17,Phoebe," Uh, Rach, hang on.
(Phoebe tries to give her phone to Ross, but he won't take it. He 
  mouths ""no."")"
10,17,Rachel, Phoebe? Is everything okay?
10,17,Phoebe," Uhm, actually no. No, you've... You have to get off the plane."
10,17,Rachel, What? Why?
10,17,Phoebe," I have this feeling that something's wrong with it. Something 
  is wrong with the left Philange."
10,17,Rachel," Oh, honey, I'm sure there's nothing wrong with the plane.
(The passenger in the seat next to Rachel looks at her and seems a 
  little nervous.)"
10,17,Rachel," Alright, look, I have to go. I love you, and I will call you 
  the minute I get to Paris.
(Rachel hangs up.)
Passenger #1"
10,17,Rachel," Oh, that was just my crazy friend. She told me I should get 
  off the plane, because she had a feeling that there was something 
  wrong with the left Philange.
Passenger #1"
10,17,Rachel," I wouldn't worry about it. She's always coming up with stuff 
  like this, and you know what? She's almost never right.
Passenger #1"
10,17,Rachel," Well...
(The passenger stands up and gets his suitcase from the overhead 
  compartment.)"
10,17,Rachel," Wait, what are you doing?
Passenger #1"
10,17,Rachel," Could I get some peanuts?
Passenger #2"
10,17,Rachel," This is ridiculous! I...
(She notices that everybody is leaving.)"
10,17,Rachel," Yeah, okay.
(Rachel leaves as well.)
 
[Scene"
10,17,Monica, Alright. My job here is done.
10,17,Chandler, That was... Impressive.
10,17,Joey," Yeah, you didn't even use the tools for most of it!"
10,17,Monica," Yeah, they were just slowing me down. Alright, I have to get 
  back to the babies. I'll see you girls later.
(Monica leaves.)"
10,17,Chandler," Sorry about the table, man."
10,17,Joey, Yeah.
10,17,Chandler, You gonna buy a new one?
10,17,Joey," Probably not. Nah. I don't know how much I'm gonna wanna play 
  after you go."
10,17,Chandler," Well, at least we got these little guys out."
10,17,Joey, Yeah.
10,17,Chandler," Aww, we were worried about you! Hm. I guess I better get 
  used to things crapping in my hand, huh?"
10,17,Joey," I'm gonna miss these little guys. It was nice having birds 
  around again."
10,17,Chandler," Hey, you know what? Maybe we should keep them here with you."
10,17,Joey, What?
10,17,Chandler," Yeah, I mean we've got a lot going on right now. And, plus, 
  here they'd have their own room."
10,17,Joey, I could get a goose!
10,17,Chandler," You know, I - I think you're set with the poultry."
10,17,Joey," Thanks man. Did you hear that, you guys? You're gonna get to 
  stay here! And, and it's good, you know, 'cause, 'cause now you have a 
  reason to come visit."
10,17,Chandler," I think there may be another reason. So, awkward hug or lame 
  cool guy handshake?"
10,17,Joey," Uh, lame cool guy handshake, yeah.
(They do the lame cool guy handshake. They look at each other, and 
then they hug.) 
  
[Scene"
10,17,Ross, Where is she?
10,17,Phoebe, I don't see her.
10,17,Ross, Rachel! Rachel Green!
10,17,Phoebe, There she is!
10,17,Ross," Rachel! Rachel!
Gate attendant #2"
10,17,Ross," No, no, I just have to talk to someone.
Gate attendant #2"
10,17,Ross," No, no, no, but..."
10,17,Phoebe," (screaming) RACHEL!!
(Rachel comes back to the gate.)"
10,17,Rachel, Oh my God... What.. What are you guys doing here?
10,17,Phoebe," Okay, you're on."
10,17,Rachel," What? What? Ross, you're scaring me. What's going on?"
10,17,Ross," Okay, the thing is.."
10,17,Rachel, Yeah?
10,17,Ross, Don't go.
10,17,Rachel, What?
10,17,Ross," Please, please stay with me. I am so in love with you. Please, 
  don't go."
10,17,Rachel, Oh my God.
10,17,Ross," I know, I know. I shouldn't have waited 'till now to say it, but 
  I'm.. That was stupid, okay? I'm sorry, but I'm telling you now. I 
  love you. Do not get on this plane.
Gate attendant #2"
10,17,Ross," Hey, hey. I know you love me. I know you do.
Gate attendant #2"
10,17,Rachel, I - I have to get on the plane.
10,17,Ross," No, you don't."
10,17,Rachel," Yes, I do."
10,17,Ross," No, you don't."
10,17,Rachel," They're waiting for me, Ross. I can't do this right now, I'm 
  sorry. I'm sorry."
10,17,Ross, Rachel?
10,17,Rachel," I'm so sorry.
(She boards the plane.)"
10,17,Ross, I really thought she'd stay.
10,17,Phoebe," I'm sorry.
(Phoebe hugs Ross.)
 
[Scene"
10,17,Monica," Well, that's it. Everything's packed."
10,17,Chandler," Wow, this is weird."
10,17,Monica, I know.
10,17,Joey," Yeah. Uh, does this mean there's nothing to eat?"
10,17,Monica, I put three lasagnas in your freezer.
10,17,Joey," I love you!
(He hugs her. Phoebe enters.)"
10,17,Joey, Hey!
10,17,Phoebe, Hey.
10,17,Joey, So did you guys make it in time?
10,17,Phoebe," Yeah, yeah, he talked to her, but she got on the plane anyway."
10,17,Chandler, Where's Ross?
10,17,Phoebe," He went home. He didn't want to see anybody.
 
[Scene"
10,17,Rachel," (on the answering machine) Ross, hi. It's me. I just got back 
  on the plane. And I just feel awful. That is so not how I wanted 
  things to end with us. It's just that I wasn't expecting to see you, 
  and all of a sudden you're there and saying these things... And... And 
  now I'm just sitting here and thinking of all the stuff I should have 
  said, and I didn't. I mean, I didn't even get to tell you that I love 
  you too. Because of course I do. I love you. I love you. I love you. 
  What am I doing? I love you! Oh, I've gotta see you. I've gotta get 
  off this plane."
10,17,Ross, Oh my God!
10,17,Rachel," (on the answering machine) Excuse me?
Air"
10,17,Rachel," (on the answering machine) I'm sorry. I'm really sorry, but I 
  need to get off the plane, okay? I need to tell someone that I love 
  love them.
Air"
10,17,Ross," Let her off the plane!
Air"
10,17,Rachel," (on the answering machine) Oh, please, miss, you don't 
  understand!"
10,17,Ross, Try to understand!
10,17,Rachel," (on the answering machine) Oh, come on, miss, isn't there any 
  way that you can just let me off...
(The message is finished. Ross jumps over to the answering machine.)"
10,17,Ross," No! No! Oh my God. Did she get off the plane? Did she get off 
  the plane?"
10,17,Rachel, I got off the plane.
10,17,Ross," You got off the plane.
(He walks over and kisses her.)"
